timestamp,host,ue_container,achieved_mbps,rtt_ms
2026-09-26 17:52:16,pc2,rfsim5g-end-ue-6,1.62,85.20
2026-09-26 17:52:16,pc2,rfsim5g-end-ue-7,3.19,76.70
2026-09-26 17:52:16,pc2,rfsim5g-end-ue-8,3.21,65.00
2026-09-26 17:52:21,pc2,rfsim5g-end-ue-1,0.40,33.70
2026-09-26 17:52:21,pc2,rfsim5g-end-ue-2,0.40,47.70
2026-09-26 17:52:21,pc2,rfsim5g-end-ue-3,0.40,35.30
2026-09-26 17:52:21,pc2,rfsim5g-end-ue-4,1.60,60.20
2026-09-26 17:52:21,pc2,rfsim5g-end-ue-5,1.60,49.20
2026-09-26 17:52:21,pc2,rfsim5g-end-ue-6,1.61,45.10
2026-09-26 17:52:21,pc2,rfsim5g-end-ue-7,3.18,76.40
2026-09-26 17:52:21,pc2,rfsim5g-end-ue-8,3.21,49.60
2026-09-26 17:52:26,pc2,rfsim5g-end-ue-1,0.39,33.80
2026-09-26 17:52:26,pc2,rfsim5g-end-ue-2,0.40,32.00
2026-09-26 17:52:26,pc2,rfsim5g-end-ue-3,0.41,31.00
2026-09-26 17:52:26,pc2,rfsim5g-end-ue-4,1.60,51.70
2026-09-26 17:52:26,pc2,rfsim5g-end-ue-5,1.61,37.60
2026-09-26 17:52:26,pc2,rfsim5g-end-ue-6,1.60,71.30
2026-09-26 17:52:26,pc2,rfsim5g-end-ue-7,3.21,31.50
2026-09-26 17:52:26,pc2,rfsim5g-end-ue-8,3.21,57.60
2026-09-26 17:52:32,pc2,rfsim5g-end-ue-1,0.40,69.70
2026-09-26 17:52:32,pc2,rfsim5g-end-ue-2,0.40,68.60
2026-09-26 17:52:32,pc2,rfsim5g-end-ue-3,0.40,64.50
2026-09-26 17:52:32,pc2,rfsim5g-end-ue-4,1.62,31.80
2026-09-26 17:52:32,pc2,rfsim5g-end-ue-5,1.60,74.60
2026-09-26 17:52:32,pc2,rfsim5g-end-ue-6,1.64,67.20
2026-09-26 17:52:32,pc2,rfsim5g-end-ue-7,3.20,63.50
2026-09-26 17:52:32,pc2,rfsim5g-end-ue-8,3.21,40.60
2026-09-26 17:52:37,pc2,rfsim5g-end-ue-1,0.40,53.90
2026-09-26 17:52:37,pc2,rfsim5g-end-ue-2,0.40,39.30
2026-09-26 17:52:37,pc2,rfsim5g-end-ue-3,0.40,31.00
2026-09-26 17:52:37,pc2,rfsim5g-end-ue-4,1.59,60.30
2026-09-26 17:52:37,pc2,rfsim5g-end-ue-5,1.61,39.60
2026-09-26 17:52:37,pc2,rfsim5g-end-ue-6,1.62,120.00
2026-09-26 17:52:37,pc2,rfsim5g-end-ue-7,3.23,72.70
2026-09-26 17:52:37,pc2,rfsim5g-end-ue-8,3.15,68.70
2026-09-26 17:52:42,pc2,rfsim5g-end-ue-1,0.40,67.50
2026-09-26 17:52:42,pc2,rfsim5g-end-ue-2,0.40,44.20
2026-09-26 17:52:42,pc2,rfsim5g-end-ue-3,0.40,70.00
2026-09-26 17:52:42,pc2,rfsim5g-end-ue-4,1.59,37.10
2026-09-26 17:52:42,pc2,rfsim5g-end-ue-5,1.57,72.80
2026-09-26 17:52:42,pc2,rfsim5g-end-ue-6,1.61,86.70
2026-09-26 17:52:42,pc2,rfsim5g-end-ue-7,3.22,62.80
2026-09-26 17:52:42,pc2,rfsim5g-end-ue-8,3.26,62.40
2026-09-26 17:52:47,pc2,rfsim5g-end-ue-1,0.40,58.10
2026-09-26 17:52:47,pc2,rfsim5g-end-ue-2,0.40,30.40
2026-09-26 17:52:47,pc2,rfsim5g-end-ue-3,0.40,60.20
2026-09-26 17:52:47,pc2,rfsim5g-end-ue-4,1.60,30.80
2026-09-26 17:52:47,pc2,rfsim5g-end-ue-5,1.61,33.90
2026-09-26 17:52:47,pc2,rfsim5g-end-ue-6,1.61,68.80
2026-09-26 17:52:47,pc2,rfsim5g-end-ue-7,3.21,67.30
2026-09-26 17:52:47,pc2,rfsim5g-end-ue-8,3.28,78.70
2026-09-26 17:52:53,pc2,rfsim5g-end-ue-1,0.40,59.50
2026-09-26 17:52:53,pc2,rfsim5g-end-ue-2,0.40,31.00
2026-09-26 17:52:53,pc2,rfsim5g-end-ue-3,0.40,29.00
2026-09-26 17:52:53,pc2,rfsim5g-end-ue-4,1.60,33.10
2026-09-26 17:52:53,pc2,rfsim5g-end-ue-5,1.62,74.60
2026-09-26 17:52:53,pc2,rfsim5g-end-ue-6,1.58,52.30
2026-09-26 17:52:53,pc2,rfsim5g-end-ue-7,3.19,41.60
2026-09-26 17:52:53,pc2,rfsim5g-end-ue-8,3.20,85.60
