timestamp,host,ue_container,achieved_mbps,rtt_ms
2026-09-26 15:10:52,pc2,rfsim5g-end-ue-1,3.14,82.20
2026-09-26 15:10:52,pc2,rfsim5g-end-ue-2,3.15,159.00
2026-09-26 15:10:52,pc2,rfsim5g-end-ue-3,0.00,93.00
2026-09-26 15:10:52,pc2,rfsim5g-end-ue-4,0.00,102.00
2026-09-26 15:10:52,pc2,rfsim5g-end-ue-5,1.05,81.30
2026-09-26 15:10:52,pc2,rfsim5g-end-ue-6,2.10,77.00
2026-09-26 15:10:52,pc2,rfsim5g-end-ue-7,2.10,55.80
2026-09-26 15:10:52,pc2,rfsim5g-end-ue-8,2.10,104.00
2026-09-26 15:10:57,pc2,rfsim5g-end-ue-1,4.19,69.70
2026-09-26 15:10:57,pc2,rfsim5g-end-ue-2,3.14,192.00
2026-09-26 15:10:57,pc2,rfsim5g-end-ue-3,1.05,103.00
2026-09-26 15:10:57,pc2,rfsim5g-end-ue-4,0.00,106.00
2026-09-26 15:10:57,pc2,rfsim5g-end-ue-5,1.04,102.00
2026-09-26 15:10:57,pc2,rfsim5g-end-ue-6,2.09,60.10
2026-09-26 15:10:57,pc2,rfsim5g-end-ue-7,1.05,64.90
2026-09-26 15:10:57,pc2,rfsim5g-end-ue-8,1.05,74.00
2026-09-26 15:11:02,pc2,rfsim5g-end-ue-1,3.15,66.80
2026-09-26 15:11:02,pc2,rfsim5g-end-ue-2,3.14,147.00
2026-09-26 15:11:02,pc2,rfsim5g-end-ue-3,1.05,104.00
2026-09-26 15:11:02,pc2,rfsim5g-end-ue-4,1.05,105.00
2026-09-26 15:11:02,pc2,rfsim5g-end-ue-5,1.05,122.00
2026-09-26 15:11:02,pc2,rfsim5g-end-ue-6,2.10,54.30
2026-09-26 15:11:02,pc2,rfsim5g-end-ue-7,2.10,109.00
2026-09-26 15:11:02,pc2,rfsim5g-end-ue-8,2.09,92.20
2026-09-26 15:11:08,pc2,rfsim5g-end-ue-1,3.13,57.80
2026-09-26 15:11:08,pc2,rfsim5g-end-ue-2,3.15,137.00
2026-09-26 15:11:08,pc2,rfsim5g-end-ue-3,1.05,138.00
2026-09-26 15:11:08,pc2,rfsim5g-end-ue-4,1.05,153.00
2026-09-26 15:11:08,pc2,rfsim5g-end-ue-5,0.00,96.30
2026-09-26 15:11:08,pc2,rfsim5g-end-ue-6,2.10,49.40
2026-09-26 15:11:08,pc2,rfsim5g-end-ue-7,1.05,19.70
2026-09-26 15:11:08,pc2,rfsim5g-end-ue-8,1.05,93.30
2026-09-26 15:11:13,pc2,rfsim5g-end-ue-1,3.11,65.20
2026-09-26 15:11:13,pc2,rfsim5g-end-ue-2,3.15,97.30
2026-09-26 15:11:13,pc2,rfsim5g-end-ue-3,0.00,96.20
2026-09-26 15:11:13,pc2,rfsim5g-end-ue-4,1.05,93.00
2026-09-26 15:11:13,pc2,rfsim5g-end-ue-5,1.05,112.00
2026-09-26 15:11:13,pc2,rfsim5g-end-ue-6,2.10,72.20
2026-09-26 15:11:13,pc2,rfsim5g-end-ue-7,2.10,71.10
2026-09-26 15:11:13,pc2,rfsim5g-end-ue-8,2.10,107.00
2026-09-26 15:11:18,pc2,rfsim5g-end-ue-1,3.15,73.80
2026-09-26 15:11:18,pc2,rfsim5g-end-ue-2,2.10,68.10
2026-09-26 15:11:18,pc2,rfsim5g-end-ue-3,1.05,81.10
2026-09-26 15:11:18,pc2,rfsim5g-end-ue-4,0.00,67.90
2026-09-26 15:11:18,pc2,rfsim5g-end-ue-5,1.05,91.80
2026-09-26 15:11:18,pc2,rfsim5g-end-ue-6,2.10,52.80
2026-09-26 15:11:18,pc2,rfsim5g-end-ue-7,1.05,79.30
2026-09-26 15:11:18,pc2,rfsim5g-end-ue-8,1.05,126.00
2026-09-26 15:11:24,pc2,rfsim5g-end-ue-1,3.14,30.20
2026-09-26 15:11:24,pc2,rfsim5g-end-ue-2,3.15,52.20
2026-09-26 15:11:24,pc2,rfsim5g-end-ue-3,1.05,83.30
2026-09-26 15:11:24,pc2,rfsim5g-end-ue-4,1.05,88.90
2026-09-26 15:11:24,pc2,rfsim5g-end-ue-5,1.05,91.00
2026-09-26 15:11:24,pc2,rfsim5g-end-ue-6,2.10,41.50
2026-09-26 15:11:24,pc2,rfsim5g-end-ue-7,2.10,57.00
2026-09-26 15:11:24,pc2,rfsim5g-end-ue-8,2.09,116.00
2026-09-26 15:11:29,pc2,rfsim5g-end-ue-1,3.14,62.60
2026-09-26 15:11:29,pc2,rfsim5g-end-ue-2,3.15,27.40
2026-09-26 15:11:29,pc2,rfsim5g-end-ue-3,1.05,90.20
2026-09-26 15:11:29,pc2,rfsim5g-end-ue-4,1.05,117.00
2026-09-26 15:11:29,pc2,rfsim5g-end-ue-5,0.00,68.70
2026-09-26 15:11:29,pc2,rfsim5g-end-ue-6,2.09,58.00
2026-09-26 15:11:29,pc2,rfsim5g-end-ue-7,1.04,25.60
2026-09-26 15:11:29,pc2,rfsim5g-end-ue-8,2.10,96.30
2026-09-26 15:11:34,pc2,rfsim5g-end-ue-1,3.15,89.40
2026-09-26 15:11:34,pc2,rfsim5g-end-ue-2,3.15,24.50
2026-09-26 15:11:34,pc2,rfsim5g-end-ue-3,0.00,89.10
2026-09-26 15:11:34,pc2,rfsim5g-end-ue-4,1.05,82.20
2026-09-26 15:11:34,pc2,rfsim5g-end-ue-5,0.00,88.90
2026-09-26 15:11:34,pc2,rfsim5g-end-ue-6,2.10,59.50
2026-09-26 15:11:34,pc2,rfsim5g-end-ue-7,2.10,64.90
2026-09-26 15:11:34,pc2,rfsim5g-end-ue-8,2.10,76.40
2026-09-26 15:11:39,pc2,rfsim5g-end-ue-1,3.15,47.00
2026-09-26 15:11:39,pc2,rfsim5g-end-ue-2,3.15,224.00
2026-09-26 15:11:39,pc2,rfsim5g-end-ue-3,1.05,93.00
2026-09-26 15:11:39,pc2,rfsim5g-end-ue-4,0.00,95.50
2026-09-26 15:11:39,pc2,rfsim5g-end-ue-5,1.05,91.00
2026-09-26 15:11:39,pc2,rfsim5g-end-ue-6,2.09,68.90
2026-09-26 15:11:39,pc2,rfsim5g-end-ue-7,1.05,30.40
2026-09-26 15:11:39,pc2,rfsim5g-end-ue-8,2.10,61.60
2026-09-26 15:11:45,pc2,rfsim5g-end-ue-1,3.15,59.80
2026-09-26 15:11:45,pc2,rfsim5g-end-ue-2,3.15,162.00
2026-09-26 15:11:45,pc2,rfsim5g-end-ue-3,1.05,41.30
2026-09-26 15:11:45,pc2,rfsim5g-end-ue-4,1.05,104.00
2026-09-26 15:11:45,pc2,rfsim5g-end-ue-5,1.05,64.90
2026-09-26 15:11:45,pc2,rfsim5g-end-ue-6,2.10,65.30
2026-09-26 15:11:45,pc2,rfsim5g-end-ue-7,2.10,75.30
2026-09-26 15:11:45,pc2,rfsim5g-end-ue-8,2.10,24.40
2026-09-26 15:11:50,pc2,rfsim5g-end-ue-1,3.15,21.50
2026-09-26 15:11:50,pc2,rfsim5g-end-ue-2,3.15,187.00
2026-09-26 15:11:50,pc2,rfsim5g-end-ue-3,1.05,61.60
2026-09-26 15:11:50,pc2,rfsim5g-end-ue-4,1.05,82.50
2026-09-26 15:11:50,pc2,rfsim5g-end-ue-5,0.00,81.50
2026-09-26 15:11:50,pc2,rfsim5g-end-ue-6,2.10,55.70
